transaction_id,amount,hour,account_age_days,transactions_last_hour,failed_transactions,distance_from_home,is_fraud
3566,1271.69,23,1566,2,0,12.32,0
3567,3.73,16,2778,0,1,39.93,0
3568,1455.93,19,2563,1,0,10.04,0
3569,3140.04,21,932,5,0,14.58,0
3570,6876.37,13,985,1,1,47.79,0
3571,3078.69,18,626,2,1,3.82,0
3572,1164.28,13,1280,1,0,12.96,0
3573,4390.71,19,1349,4,0,37.73,0
3574,2872.17,14,2221,1,1,41.88,0
3575,1060.89,4,847,0,0,10.83,0
3576,7119.36,20,568,2,0,8.38,0
3577,414.44,18,2218,4,1,24.32,0
3578,3074.66,21,829,6,0,0.51,0
3579,542.97,4,1266,4,0,5.49,0
3580,345.25,22,2889,4,1,38.19,0
3581,2434.95,16,554,2,1,7.01,0
3582,291.6,13,595,3,0,11.23,0
3583,330.45,20,2314,1,1,47.69,0
3584,6760.42,5,1301,1,0,9.02,0
3585,2411.64,2,2283,4,1,52.13,0
3586,428.65,17,2947,2,0,30.21,0
3587,730.31,3,755,3,0,16.85,0
3588,1087.39,10,597,2,1,12.27,0
3589,2757.3,23,121,2,2,5.44,0
3590,2217.79,10,1696,1,1,14.94,0
3591,950.39,13,1243,1,1,11.79,0
3592,1573.72,14,2609,6,2,12.56,0
3593,9111.91,23,1122,3,0,60.19,0
3594,1832.09,4,770,3,0,45.01,0
3595,729.99,3,539,2,0,2.13,0
3596,3603.92,5,108,2,1,32.7,0
3597,1365.19,19,2528,4,0,21.12,0
3598,1763.34,8,2481,4,0,18.64,0
3599,1306.04,18,2509,4,1,40.96,0
3600,8668.04,7,2443,0,1,47.36,0
3601,3373.82,7,946,0,0,6.08,0
3602,821.54,21,107,1,0,6.67,0
3603,1206.25,11,326,2,1,17.52,0
3604,5167.18,22,1953,0,0,5.79,0
3605,2667.06,4,2058,4,1,10.92,1
3606,13496.79,19,1921,2,1,4.91,0
3607,352.34,22,2661,3,0,18.07,0
3608,753.38,11,754,2,0,8.99,0
3609,3978.61,12,2013,0,1,13.41,0
3610,5645.5,15,564,3,0,5.03,0
3611,8156.29,5,792,4,0,12.3,1
3612,4944.9,7,133,0,0,53.95,0
3613,1256.06,13,62,3,1,13.91,0
3614,615.71,8,1692,1,1,7.43,0
3615,9888.29,7,2750,2,1,3.41,0
3616,2076.01,6,838,2,1,30.78,0
3617,9304.18,2,726,1,0,33.64,0
3618,623.59,14,2528,0,0,24.26,0
3619,6998.5,15,2818,0,0,42.58,0
3620,2163.71,10,1875,1,0,5.96,0
3621,277.81,7,1752,2,0,37.33,0
3622,2179.21,12,172,0,1,19.91,0
3623,926.26,19,1559,0,0,14.16,0
3624,721.41,23,1282,1,0,14.66,0
3625,192.02,12,2505,1,0,44.42,0
3626,519.07,23,2343,1,0,49.73,0
3627,1202.75,19,2197,1,1,2.71,0
3628,231.19,16,2628,1,2,40.48,0
3629,2300.51,22,158,1,1,9.02,0
3630,2145.67,16,448,2,0,7.15,0
3631,6613.93,14,1872,2,0,35.45,0
3632,1011.75,1,1007,2,1,6.73,0
3633,2160.98,16,2204,0,1,2.64,0
3634,288.06,12,161,2,1,8.84,0
3635,973.63,17,1587,3,0,5.49,0
3636,3459.41,16,2584,2,2,8.24,0
3637,3561.95,1,778,1,0,20.47,0
3638,1676.79,9,1801,2,0,40.84,0
3639,10938.11,12,1248,1,2,9.09,0
3640,5414.72,9,1890,2,0,0.19,0
3641,2117.95,5,1731,2,0,11.24,0
3642,3079.88,9,2512,1,1,52.61,0
3643,8620.84,1,2827,2,1,0.2,0
3644,9192.84,16,583,3,0,2.91,0
3645,2126.88,14,2647,1,0,5.14,0
3646,1212.78,14,371,1,2,3.98,0
3647,14198.33,23,2051,3,0,5.09,0
3648,774.6,3,737,1,1,27.93,1
3649,273.02,18,2852,2,0,52.71,0
3650,1080.85,17,555,1,1,21.74,0
3651,4959.43,12,1694,1,2,21.65,0
3652,1032.45,10,1847,3,0,7.06,0
3653,4178.34,0,733,2,1,5.42,0
3654,2555.2,14,2418,1,0,16.49,0
3655,2750.42,22,828,5,2,0.3,0
3656,2649.32,14,370,1,1,43.5,0
3657,2797.85,8,1328,2,0,7.56,0
3658,5259.28,22,2657,0,0,13.4,0
3659,3595.89,22,672,2,0,38.7,0
3660,201.47,22,507,2,1,47.28,0
3661,1889.01,2,468,3,1,44.19,0
3662,2673.12,22,1841,1,0,1.95,0
3663,360.97,20,1487,2,0,14.57,0
3664,9025.11,2,2146,1,0,43.78,0
3665,2071.9,22,1574,2,1,9.27,0
3666,665.35,23,2096,0,0,10.6,0
3667,4233.59,19,655,3,0,50.96,0
3668,1981.71,12,2255,1,1,26.53,0
3669,549.19,12,180,6,0,23.11,0
3670,2070.32,5,1373,1,0,36.12,0
3671,643.77,18,2702,4,1,44.09,0
3672,1987.69,4,665,2,1,0.87,0
3673,124.36,4,733,3,0,5.21,0
3674,1101.93,22,211,4,0,57.67,0
3675,3607.98,13,1262,3,0,33.53,0
3676,828.69,9,2991,2,0,6.91,0
3677,969.4,14,1183,2,0,9.24,0
3678,2272.95,20,741,3,0,38.48,0
3679,3637.9,3,539,2,0,2.04,0
3680,5441.8,6,15,3,1,9.92,0
3681,1399.39,19,1037,4,0,39.51,0
3682,3568.65,0,1879,3,0,58.88,0
3683,6430.44,15,2043,0,2,1.38,0
3684,675.8,17,24,1,0,18.1,0
3685,1081.18,19,2022,3,1,31.04,0
3686,3092.58,7,889,1,0,31.92,0
3687,1757.11,18,2702,1,0,8.92,0
3688,226.6,15,1859,4,0,3.59,0
3689,172.0,13,1810,1,0,24.63,0
3690,5080.54,2,2463,2,1,26.59,0
3691,10738.22,19,27,0,0,11.25,0
3692,4933.95,7,2242,3,0,5.34,0
3693,4542.95,8,2539,0,0,2.85,0
3694,3312.56,20,2284,2,0,8.48,0
3695,2908.74,6,201,2,1,20.92,0
3696,1562.13,5,608,1,0,25.61,0
3697,1976.68,1,2676,2,2,3.56,0
3698,2442.1,11,151,0,1,1.57,0
3699,347.2,4,133,2,0,20.32,0
3700,5644.38,21,2368,2,0,21.57,0
3701,6608.01,19,1223,4,1,5.01,0
3702,139.06,10,360,2,1,7.2,0
3703,1510.0,1,447,5,0,22.05,0
3704,985.19,13,731,2,0,21.73,0
3705,800.34,5,2753,3,1,29.04,0
3706,543.79,9,2504,2,0,0.27,0
3707,2203.44,21,2833,0,0,8.29,0
3708,3386.37,22,2437,3,1,25.78,0
3709,1263.25,18,2303,1,1,26.57,0
3710,1000.0,5,1866,0,0,9.1,0
3711,2380.12,23,2372,6,0,22.87,0
3712,2121.33,11,147,3,2,1.9,0
3713,41.65,2,1226,3,0,29.65,0
3714,3405.43,10,1510,2,0,41.05,0
3715,9.35,12,278,2,0,21.08,0
3716,3788.51,13,2255,2,0,16.9,0
3717,1453.64,2,1200,1,0,18.17,0
3718,2793.91,15,552,4,0,2.79,0
3719,167.39,3,2846,1,1,24.19,0
3720,1652.31,8,1349,1,0,49.33,0
3721,3708.5,16,1695,3,0,47.21,0
3722,4237.68,16,860,1,1,31.27,0
3723,276.48,22,857,4,0,19.21,0
3724,9393.36,19,239,1,1,16.05,0
3725,244.06,3,2341,0,0,31.31,0
3726,211.43,23,2577,1,3,19.13,1
3727,802.58,16,360,2,0,35.52,0
3728,5032.26,15,2966,0,1,39.76,0
3729,1244.37,22,2478,1,1,8.99,0
3730,10956.38,22,1177,1,0,43.52,0
3731,634.36,13,2494,2,0,0.42,0
3732,4016.84,10,1064,3,0,37.51,0
3733,3891.66,16,2356,1,1,33.87,0
3734,1583.94,19,1450,3,1,59.24,0
3735,1252.52,4,2517,2,0,35.45,0
3736,4805.78,18,2034,1,0,8.05,0
3737,4919.44,16,2987,1,0,6.1,0
3738,1290.31,20,2039,5,0,10.17,0
3739,1319.97,15,737,0,0,29.79,0
3740,1219.39,19,954,1,1,28.6,0
3741,1874.45,22,1190,4,0,15.28,0
3742,2008.24,6,7,6,1,28.07,1
3743,1293.12,3,99,1,0,2.3,0
3744,3603.23,14,2562,1,0,32.46,0
3745,1459.64,3,850,2,0,18.03,0
3746,5249.79,19,1699,1,1,18.07,0
3747,5479.46,13,187,3,1,32.26,0
3748,1627.43,10,1433,1,0,21.54,0
3749,7891.36,17,2612,0,0,29.69,0
3750,1371.65,6,47,0,1,48.1,0
3751,1327.61,20,825,3,0,9.61,0
3752,6821.93,22,1154,1,0,23.29,0
3753,1912.21,8,278,2,1,43.07,0
3754,476.98,9,1230,2,1,11.72,0
3755,609.53,16,2253,1,0,35.47,1
3756,184.61,10,26,5,0,7.48,0
3757,435.65,3,2810,1,0,20.36,0
3758,4147.37,10,1399,0,1,6.1,0
3759,2656.05,12,2968,2,0,5.33,0
3760,2084.41,18,2524,1,0,33.83,0
3761,6611.33,0,720,2,1,3.69,0
3762,6091.56,6,1354,0,0,29.5,0
3763,134.46,10,2755,0,1,44.71,0
3764,1682.13,15,1944,0,0,14.3,0
3765,4340.02,1,2645,2,1,27.94,1
3766,600.93,4,1973,3,0,6.7,1
3767,2916.6,4,2570,2,1,9.11,0
3768,1344.32,14,2200,2,0,3.33,0
3769,5767.58,10,1895,1,1,43.17,0
3770,1385.66,13,230,1,0,11.61,0
3771,4271.46,16,1227,0,1,11.27,0
3772,6403.89,18,2970,2,0,0.68,0
3773,3668.83,21,1293,1,0,23.9,0
3774,7119.31,17,2195,0,0,28.22,0
3775,371.44,0,854,0,1,42.03,0
3776,696.47,18,2808,3,0,36.18,0
3777,4043.22,10,1449,2,1,2.61,0
3778,6874.17,2,612,2,0,11.82,0
3779,778.72,8,128,1,1,21.56,0
3780,2406.56,10,1537,2,0,18.18,0
3781,817.89,20,2189,1,1,30.42,0
3782,1586.95,5,2339,1,0,12.82,0
3783,11577.48,19,1596,2,1,13.5,0
3784,222.36,5,2438,3,1,14.86,0
3785,3232.0,3,1263,2,0,10.41,1
3786,477.1,22,1289,3,2,8.96,0
3787,1150.44,22,130,2,1,26.07,0
3788,124.62,8,1696,0,0,10.55,0
3789,976.79,2,2036,2,0,21.86,0
3790,3452.48,7,1523,0,0,29.65,0
3791,126.94,14,1240,1,1,13.5,0
3792,5470.84,6,2151,2,0,28.12,0
3793,2376.44,9,717,1,0,24.27,0
3794,1680.19,3,1533,3,0,22.32,0
3795,1014.08,1,828,2,1,48.52,0
3796,1343.66,2,1818,5,2,12.41,0
3797,2156.9,16,103,3,1,2.08,0
3798,11781.16,15,2049,4,0,28.71,0
3799,1699.87,4,780,3,0,2.06,0
3800,1336.6,10,1981,1,0,19.63,0
3801,478.52,23,2145,2,0,14.25,0
3802,4391.44,9,1341,2,1,22.92,0
3803,9430.52,4,403,1,0,2.65,1
3804,1457.86,16,2772,4,1,8.66,0
3805,2037.09,4,841,3,0,7.39,0
3806,1469.21,23,150,1,1,29.28,0
3807,14394.68,14,1588,1,0,3.37,0
3808,685.97,22,2140,1,2,23.47,0
3809,3081.26,3,17,3,1,9.07,0
3810,1339.59,9,181,3,0,2.73,0
3811,1452.15,21,2435,2,2,26.1,0
3812,10204.59,2,1366,1,0,41.82,0
3813,614.38,14,189,3,0,28.49,0
3814,3062.82,3,2133,1,0,14.71,1
3815,6454.74,21,1280,3,1,3.75,0
3816,2210.66,0,2366,5,1,31.78,0
3817,665.01,9,2617,3,0,54.96,0
3818,240.39,6,1315,6,1,45.19,0
3819,5538.81,6,789,3,1,13.7,0
3820,2138.87,9,1134,2,1,39.95,0
3821,2722.39,17,1308,2,0,23.96,0
3822,415.58,14,2749,1,2,64.5,1
3823,146.44,3,1117,3,0,37.83,0
3824,1890.02,4,646,4,1,42.14,0
3825,1477.42,8,469,2,1,18.2,0
3826,1524.95,0,2552,2,0,30.13,0
3827,1826.58,17,2106,5,1,14.25,0
3828,9512.72,3,847,2,0,31.96,0
3829,10249.8,17,1435,0,0,12.22,0
3830,5517.63,17,1305,3,1,8.03,0
3831,4790.05,8,580,2,1,8.97,0
3832,1171.59,22,1161,2,1,15.05,0
3833,726.81,18,1003,4,0,11.78,0
3834,3407.5,5,292,1,0,2.44,0
3835,2244.53,9,2512,2,0,14.16,0
3836,1445.21,10,2215,1,0,16.55,0
3837,4371.22,14,208,3,0,13.91,0
3838,277.11,4,119,1,0,26.64,0
3839,767.86,15,2767,1,0,18.99,0
3840,1186.93,1,434,0,0,6.6,0
3841,12640.24,12,221,1,1,21.24,0
3842,1759.56,2,1747,5,0,2.98,0
3843,24674.51,12,734,2,0,13.06,0
3844,1249.56,22,2442,4,1,10.69,0
3845,2744.78,18,2579,4,1,5.27,0
3846,779.09,22,2865,1,1,6.05,0
3847,1263.52,14,2525,1,0,19.35,0
3848,4689.26,11,1280,2,0,20.35,0
3849,1724.6,10,812,5,0,7.04,0
3850,2587.38,22,2748,3,0,9.68,0
3851,8212.54,17,322,1,0,37.11,0
3852,3507.62,14,2326,0,1,4.39,0
3853,191.44,4,381,0,0,54.63,1
3854,1029.52,22,1919,1,0,35.19,0
3855,5540.69,3,1867,2,0,22.25,0
3856,2973.59,9,2804,1,2,0.21,0
3857,2971.76,20,2910,0,0,10.36,0
3858,516.85,14,1928,0,0,18.8,0
3859,4132.89,7,917,0,0,30.11,0
3860,10014.54,4,2527,1,1,11.54,0
3861,3483.91,8,1489,1,3,20.9,0
3862,9071.54,12,752,2,1,0.47,0
3863,4452.5,22,2725,1,1,16.57,0
3864,1241.52,10,1331,2,0,20.58,0
3865,259.96,14,1997,2,1,23.99,0
3866,1361.64,0,268,3,1,44.21,1
3867,2595.15,15,463,2,1,6.6,0
3868,11234.33,11,1961,0,0,1.46,0
3869,5427.68,14,700,2,0,18.48,0
3870,7741.18,9,1428,3,1,4.77,0
3871,671.72,19,2354,3,3,22.19,0
3872,622.0,4,2081,0,0,31.97,0
3873,806.95,3,1662,0,0,10.63,1
3874,628.93,22,439,1,0,13.65,0
3875,653.31,10,2278,1,0,11.55,0
3876,233.18,20,291,5,0,8.54,0
3877,8405.95,9,2183,2,3,1.37,0
3878,1071.57,14,1642,1,0,20.4,0
3879,1041.55,18,1694,2,2,0.09,0
3880,26.54,7,2544,2,0,0.47,0
3881,5909.55,7,2245,5,0,20.27,0
3882,2890.53,5,1976,2,1,3.24,0
3883,2927.1,12,271,1,0,26.34,0
3884,638.85,10,853,5,3,41.73,0
3885,2915.15,22,2421,1,1,25.03,0
3886,1018.82,13,1784,2,0,5.21,0
3887,317.64,18,1402,1,1,25.64,0
3888,3690.84,17,2844,1,1,11.59,0
3889,2122.72,7,709,1,1,12.59,0
3890,9632.52,21,2743,4,1,22.16,0
3891,3395.34,2,2916,4,0,54.83,0
3892,998.94,18,1994,1,0,1.25,0
3893,2110.95,3,2426,1,0,11.16,0
3894,1281.01,19,1897,2,0,31.91,0
3895,1120.04,10,2274,2,0,14.49,0
3896,1407.5,3,1824,1,3,39.32,0
3897,1608.19,5,1262,2,0,35.69,0
3898,1330.29,12,286,2,1,1.7,0
3899,2894.02,19,446,0,0,2.19,0
3900,7856.31,21,2443,3,0,6.6,0
3901,3093.8,12,1342,2,0,8.23,0
3902,3084.17,15,2642,1,1,1.24,0
3903,1823.11,21,252,4,0,66.86,0
3904,762.72,2,892,5,0,53.27,0
3905,715.54,4,2379,1,0,7.26,0
3906,660.74,20,1,6,0,6.4,0
3907,721.7,4,2707,2,0,4.23,0
3908,704.16,4,1856,5,2,0.78,0
3909,7648.37,17,1194,2,0,1.57,0
3910,2578.55,12,2522,1,2,0.72,0
3911,3083.04,18,1832,4,0,38.18,0
3912,9890.31,6,843,2,0,23.3,0
3913,662.83,21,1297,0,2,31.7,0
3914,31.36,9,2336,1,2,14.03,0
3915,2738.92,21,1248,4,0,20.58,0
3916,3985.87,13,2941,1,0,28.19,0
3917,3913.69,11,366,2,0,16.79,0
3918,1173.08,18,34,0,0,31.53,0
3919,10378.9,19,2091,1,1,12.86,0
3920,3749.09,12,523,1,0,40.65,0
3921,4227.78,9,256,3,1,15.24,0
3922,4434.88,11,2249,0,2,7.24,0
3923,1105.35,1,4,2,0,28.15,0
3924,8784.63,22,2294,1,0,19.79,0
3925,3682.05,11,450,2,0,43.09,0
3926,4426.85,9,128,2,1,16.13,0
3927,1784.69,7,1769,2,1,34.43,0
3928,874.07,22,2418,1,1,4.92,0
3929,2326.94,12,2561,1,0,31.86,0
3930,1628.86,10,2916,1,0,29.16,0
3931,1070.8,12,1664,2,0,31.99,0
3932,3888.83,12,1783,0,0,30.85,0
3933,296.36,17,866,0,1,27.86,0
3934,10313.05,21,711,6,0,12.44,0
3935,5119.48,15,570,4,0,32.35,0
3936,1370.04,6,2276,0,1,14.27,0
3937,1660.55,12,1476,0,1,27.64,0
3938,3237.84,13,632,2,0,3.97,0
3939,492.21,9,2745,2,0,17.67,0
3940,1762.59,4,551,2,1,34.68,0
3941,6382.79,0,294,1,0,35.13,0
3942,738.8,20,65,1,0,47.07,0
3943,277.53,4,2955,2,0,6.88,0
3944,3592.44,15,2695,0,1,11.85,0
3945,5374.59,13,557,2,0,1.74,0
3946,2571.46,2,563,0,0,1.26,0
3947,2799.01,20,1704,3,1,13.16,0
3948,10956.85,14,2849,2,1,25.28,0
3949,518.57,19,1744,2,1,18.78,0
3950,9181.32,19,737,4,0,3.64,0
3951,1753.07,14,2087,1,1,45.21,0
3952,1499.46,13,2262,3,0,17.95,0
3953,5153.46,14,1576,2,0,15.0,0
3954,3926.09,11,925,4,0,20.3,0
3955,669.74,5,1740,2,1,12.82,0
3956,2528.04,19,31,5,1,8.39,0
3957,95.35,18,2041,3,0,10.85,0
3958,1378.27,23,970,2,0,14.35,0
3959,6435.39,22,2056,1,1,17.33,0
3960,565.54,8,1683,3,1,6.05,0
3961,3968.33,17,2361,2,0,31.49,0
3962,590.68,11,138,3,0,34.57,0
3963,2771.97,1,2328,2,0,34.4,0
3964,774.14,15,2888,2,1,34.02,0
3965,1071.02,11,464,6,1,22.22,0
3966,1576.96,18,1973,1,1,21.3,0
3967,970.3,22,328,1,0,8.15,1
3968,6585.39,4,2991,0,1,35.78,0
3969,700.59,23,2157,2,0,8.33,0
3970,424.36,8,1905,2,1,37.81,0
3971,2131.54,16,321,3,1,1.76,0
3972,5907.28,16,2499,3,1,9.39,0
3973,3424.09,2,1005,2,0,19.69,0
3974,2633.21,15,2584,4,0,19.95,0
3975,484.55,23,2719,4,1,47.46,0
3976,4408.67,21,320,5,0,28.92,0
3977,10437.54,21,2596,0,0,12.98,0
3978,1011.64,17,2375,2,1,14.94,0
3979,4569.1,9,2512,0,0,34.94,0
3980,1064.84,1,1408,2,1,15.2,0
3981,6232.37,17,45,2,0,3.5,0
3982,471.0,15,1860,2,0,28.46,0
3983,3398.96,16,1922,3,1,10.02,0
3984,557.88,18,1358,2,0,6.46,0
3985,4984.61,13,1446,5,1,40.73,0
3986,2912.49,9,1185,2,1,20.98,0
3987,803.87,5,145,2,0,23.61,0
3988,1319.88,22,2448,4,2,7.83,0
3989,7283.26,23,1246,2,0,26.59,0
3990,3012.41,23,2309,3,0,28.46,0
3991,572.44,8,252,0,0,11.74,0
3992,8743.52,20,1939,1,1,19.6,0
3993,790.18,18,693,3,0,42.41,0
3994,1538.06,18,212,1,0,19.08,0
3995,2340.89,21,1196,5,0,26.0,0
3996,1342.7,23,2558,2,1,1.88,0
3997,5475.45,0,1175,2,1,37.1,0
3998,7049.14,15,338,4,1,3.65,0
3999,2688.88,4,2071,1,1,15.84,0
4000,9157.52,2,1139,4,1,43.08,0
4001,7201.84,8,543,2,2,31.2,0
4002,3427.11,19,1151,0,1,10.89,0
4003,4015.1,8,1053,0,2,21.09,0
4004,1976.16,0,457,1,0,0.09,1
4005,48.31,19,716,2,1,30.71,0
4006,103.22,18,620,3,2,4.46,0
4007,600.36,21,1830,3,0,9.07,0
4008,4333.11,11,719,4,0,16.18,1
4009,2769.39,8,2871,5,1,16.97,0
4010,909.38,7,1987,1,0,26.94,0
4011,717.87,5,2161,1,0,12.35,0
4012,895.0,1,1405,1,0,19.91,0
4013,762.46,2,595,1,0,23.85,0
4014,3518.06,19,632,1,1,11.38,0
4015,1071.93,15,1692,1,1,40.39,0
4016,355.38,12,975,1,0,33.75,0
4017,1638.49,21,1803,1,1,2.71,0
4018,3288.04,23,2612,4,0,10.98,0
4019,312.25,5,864,2,0,33.09,0
4020,16620.24,18,1414,2,1,5.61,0
4021,696.45,1,2631,2,0,10.16,0
4022,362.05,8,476,4,0,1.51,0
4023,2827.73,1,687,4,2,10.06,1
4024,498.59,14,1634,1,0,17.86,0
4025,2588.94,15,1235,1,0,21.65,0
4026,2355.63,15,2182,1,0,4.52,0
4027,1907.79,7,1556,3,0,3.67,0
4028,439.84,21,2891,1,1,26.98,0
4029,3866.65,12,1944,3,0,1.91,0
4030,2295.75,8,595,2,3,30.04,0
4031,2173.4,16,1781,2,0,35.47,0
4032,716.0,0,1183,4,0,15.37,0
4033,13499.07,14,1565,4,2,8.24,0
4034,554.95,21,1294,2,1,41.53,0
4035,2385.26,16,2798,0,2,5.65,0
4036,1399.04,1,399,4,0,27.08,1
4037,3494.09,17,2611,3,1,14.49,0
4038,111.27,11,1769,1,0,10.56,0
4039,1946.63,19,2671,1,0,34.88,0
4040,444.09,8,1373,3,0,38.82,0
4041,4076.15,8,1094,1,1,51.13,0
4042,122.16,3,1046,2,1,20.93,0
4043,7195.11,20,2393,2,1,6.08,0
4044,3478.68,12,1889,1,1,24.08,0
4045,3845.17,21,991,2,0,2.62,0
4046,2145.86,23,2753,0,0,0.25,0
4047,1983.16,18,799,1,0,6.17,0
4048,4751.89,16,1383,1,1,12.31,0
4049,2296.23,21,2828,2,0,13.29,0
4050,2601.79,5,1284,3,1,16.39,0
4051,2599.41,17,44,1,0,12.76,0
4052,6823.03,21,35,0,0,18.65,0
4053,844.67,2,49,2,2,23.69,0
4054,5998.63,13,401,2,0,26.77,0
4055,1462.81,16,426,2,0,19.12,0
4056,272.0,21,1827,2,0,9.29,0
4057,9255.12,11,899,2,1,13.93,0
4058,1841.29,23,1161,4,2,23.55,0
4059,6029.32,8,791,8,0,50.26,0
4060,293.92,1,98,4,0,24.55,0
4061,1413.9,19,377,2,0,13.87,0
4062,976.15,1,2434,5,0,12.14,0
4063,1546.48,21,889,1,1,23.71,0
4064,6822.8,19,2614,1,1,0.13,0
4065,1644.19,3,2901,4,0,31.55,0
4066,51.79,3,354,0,0,42.42,0
4067,375.51,19,533,1,2,27.47,0
4068,15939.21,12,2689,1,0,15.31,1
4069,10750.63,20,2319,3,1,30.74,0
4070,21.46,5,455,1,1,0.73,0
4071,932.21,22,755,1,1,26.53,0
4072,228.74,8,1207,2,0,9.51,0
4073,2208.06,14,2706,1,0,16.49,0
4074,6761.75,2,2617,0,1,7.37,0
4075,1634.96,14,1133,1,0,32.76,0
4076,4071.84,13,2836,2,0,3.86,0
4077,583.07,21,1325,2,4,19.16,0
4078,633.44,8,664,2,1,8.68,0
4079,5659.18,2,1136,2,0,29.6,0
4080,1202.76,1,1568,6,1,4.58,0
4081,3967.9,12,1363,2,0,17.97,0
4082,621.19,1,1058,3,1,22.58,0
4083,9495.98,8,729,1,1,20.34,0
4084,585.53,14,285,2,0,50.8,0
4085,6466.77,15,822,2,0,63.09,0
4086,6808.85,19,1609,2,1,26.96,0
4087,4846.39,5,2644,1,1,3.61,0
4088,1300.02,15,445,4,0,4.85,0
4089,552.03,4,2215,2,0,13.25,0
4090,3994.32,13,895,1,1,43.9,0
4091,2168.74,19,2636,0,0,4.62,0
4092,6932.19,3,1809,4,0,19.57,0
4093,679.9,22,1061,2,0,8.91,0
4094,1982.58,3,143,1,1,4.08,0
4095,5221.97,2,289,1,2,15.52,1
4096,10000.88,18,2981,2,0,5.58,0
4097,1966.86,8,1827,1,0,54.04,0
4098,758.19,0,2039,2,0,32.71,0
4099,1270.14,4,2675,2,0,25.52,0
4100,1547.47,20,4,0,0,8.76,1
4101,462.02,1,2723,1,1,7.8,0
4102,246.27,12,1092,4,0,8.33,0
4103,727.47,4,2868,6,0,17.05,0
4104,2515.11,10,1603,2,0,28.24,0
4105,1740.42,18,16,2,0,22.67,1
4106,6011.24,16,2899,4,2,32.88,0
4107,5884.29,15,1959,0,0,55.77,0
4108,1917.0,13,1655,0,0,27.96,0
4109,4014.1,23,288,5,1,43.81,0
4110,2977.5,17,926,2,2,6.05,0
4111,81.06,0,1575,0,0,38.73,0
4112,9168.79,22,1975,1,0,25.63,0
4113,2875.58,3,2324,3,1,8.41,1
4114,4574.46,17,1471,0,1,2.01,0
4115,5521.78,10,2793,4,1,31.84,0
4116,438.26,9,1641,0,1,10.19,0
4117,6796.67,1,2590,4,1,10.74,0
4118,705.44,20,372,0,0,30.63,0
4119,77.73,11,2190,1,1,15.59,0
4120,107.61,10,330,2,0,1.19,0
4121,9187.65,14,1188,2,1,38.24,0
4122,3599.2,20,832,2,0,19.44,0
4123,5135.53,5,2272,5,0,11.1,0
4124,521.08,1,1574,3,0,11.72,0
4125,500.45,21,783,2,0,43.33,0
4126,7548.88,9,2851,2,0,40.19,0
4127,5105.23,12,438,0,0,6.69,0
4128,738.34,20,2822,0,1,34.92,0
4129,1668.77,11,1993,1,0,17.58,0
4130,10177.49,2,2592,3,2,2.43,0
4131,62.72,14,777,2,1,14.35,0
4132,1591.16,4,147,1,1,26.54,0
4133,1615.67,6,104,3,1,1.67,0
4134,3222.25,23,2429,3,1,9.48,0
4135,3095.01,7,2004,1,0,31.28,0
4136,2839.93,12,259,1,0,13.58,0
4137,1570.23,17,2636,2,0,33.58,0
4138,750.88,9,2047,3,0,10.81,0
4139,4299.52,17,1841,3,0,24.19,0
4140,5456.26,0,152,1,0,19.19,0
4141,2093.88,10,230,1,1,16.63,0
4142,283.77,10,2954,1,0,11.68,0
4143,2802.3,1,1661,3,1,27.53,0
4144,737.89,3,868,1,1,20.11,0
4145,33.17,20,2734,2,0,13.63,0
4146,274.19,16,1878,1,0,60.29,0
4147,2841.33,21,2198,3,1,27.45,0
4148,1360.21,4,2374,1,2,55.16,0
4149,31.25,7,296,4,1,18.82,0
4150,1800.24,1,580,1,0,17.31,1
4151,7464.72,15,2679,5,1,0.18,0
4152,2052.26,0,1931,2,1,6.83,0
4153,2920.47,19,188,1,1,32.34,0
4154,9519.05,7,2873,3,2,16.94,0
4155,3475.84,20,535,1,0,1.38,0
4156,4365.28,0,706,1,0,38.48,0
4157,4060.12,20,205,1,2,11.55,0
4158,819.22,9,399,2,1,9.01,0
4159,13093.5,14,2504,3,0,16.04,0
4160,90.25,5,2421,3,1,15.98,0
4161,201.54,2,436,5,1,48.85,0
4162,359.76,3,2037,5,1,12.1,0
4163,5905.7,19,2522,1,0,18.3,0
4164,3194.63,7,259,1,2,43.93,0
4165,3169.01,6,1746,3,1,4.23,0
4166,10785.83,10,2779,2,0,5.08,0
4167,5399.51,12,1329,2,0,37.32,0
4168,4624.51,3,2803,2,0,4.02,0
4169,5634.33,18,2236,1,1,12.16,0
4170,5080.39,4,1318,1,0,3.8,0
4171,396.05,6,187,2,1,2.09,0
4172,2181.93,18,711,0,1,19.55,0
4173,85.67,10,259,3,0,21.64,0
4174,1307.82,3,1122,0,1,19.71,1
4175,3288.51,4,1701,1,0,7.58,0
4176,1118.96,5,2853,0,1,18.39,0
4177,1563.12,11,2267,0,1,32.13,0
4178,4723.55,5,1797,2,0,43.61,0
4179,4295.24,7,2384,2,0,14.21,0
4180,282.1,1,547,4,0,11.76,0
4181,7900.68,3,2590,1,0,16.67,0
4182,3570.22,19,1541,1,1,11.98,0
4183,1315.73,5,65,1,1,2.42,0
4184,996.91,15,331,4,0,11.66,0
4185,224.21,0,30,1,2,14.4,0
4186,2640.55,5,366,2,1,13.95,0
4187,4335.74,22,2670,2,0,2.47,0
4188,10312.08,18,1163,1,0,3.2,0
